,t,mx,my,mz,E_total
1105,1.1050009329437204e-07,0.097601295,1.015334e-06,5.758086e-07,-1.8452684000000001e-16
1106,1.1060006775917215e-07,0.09760125,5.4409145e-07,1.2023389e-06,-1.8452666000000002e-16
1107,1.1070006973378357e-07,0.09760115,-1.225067e-07,1.3252575e-06,-1.8452671000000001e-16
1108,1.1080008671030249e-07,0.0976012,-7.349524e-07,9.951358e-07,-1.8452696000000002e-16
1109,1.1090012634417135e-07,0.09760129,-9.586978e-07,2.973715e-07,-1.8452684000000001e-16
1110,1.1100008644266885e-07,0.09760128,-8.9898504e-07,-4.497886e-07,-1.8452682000000002e-16
1111,1.1110010235102503e-07,0.09760129,-5.1737595e-07,-1.0289091e-06,-1.8452696000000002e-16
1112,1.1120001006830629e-07,0.09760139,-5.362725e-09,-1.2647479e-06,-1.8452667000000002e-16
1113,1.1130013226608293e-07,0.097601414,6.4515996e-07,-1.0216484e-06,-1.8452679000000002e-16
1114,1.114001595255205e-07,0.097601295,1.0484713e-06,-4.0924112e-07,-1.8452666000000002e-16
1115,1.1150001367780545e-07,0.097601205,1.086727e-06,4.3332895e-07,-1.8452655000000002e-16
1116,1.1160004202353549e-07,0.09760125,6.7319286e-07,1.0778467e-06,-1.8452662e-16
1117,1.1170006851193825e-07,0.0976013,3.4259017e-08,1.3637223e-06,-1.8452662e-16
1118,1.1180013412715561e-07,0.097601265,-5.622894e-07,1.083765e-06,-1.845267e-16
1119,1.11900105319566e-07,0.09760114,-9.46602e-07,4.913882e-07,-1.845266e-16
1120,1.1200006453741106e-07,0.09760123,-9.3342e-07,-2.8572785e-07,-1.8452639000000002e-16
1121,1.121001605250745e-07,0.097601324,-6.619478e-07,-9.222094e-07,-1.8452654000000002e-16
1122,1.122001683430982e-07,0.09760129,-9.470323e-08,-1.258718e-06,-1.8452676e-16
1123,1.1230010274132797e-07,0.09760129,4.72281e-07,-1.1376076e-06,-1.845268e-16
1124,1.1240010232321409e-07,0.097601384,1.0017746e-06,-5.6151407e-07,-1.8452675e-16
1125,1.1250014034822e-07,0.097601354,1.1121784e-06,2.3487743e-07,-1.8452682000000002e-16
1126,1.1260000375343994e-07,0.09760129,8.005671e-07,9.878179e-07,-1.8452695000000002e-16
1127,1.1270001825781444e-07,0.0976013,1.4206584e-07,1.3142418e-06,-1.8452703e-16
1128,1.1280000546782029e-07,0.097601235,-4.767873e-07,1.2056133e-06,-1.8452674e-16
1129,1.1290014293609313e-07,0.097601205,-8.713944e-07,6.2565914e-07,-1.8452683000000002e-16
1130,1.1300012859457958e-07,0.09760119,-9.865715e-07,-9.092735e-08,-1.8452674e-16
1131,1.1310007004502133e-07,0.09760121,-7.646896e-07,-8.0697765e-07,-1.8452687e-16
1132,1.1320000948449133e-07,0.09760137,-3.057841e-07,-1.2091429e-06,-1.8452674e-16
1133,1.1330015476458221e-07,0.0976014,3.7456735e-07,-1.2118782e-06,-1.8452655000000002e-16
1134,1.1340016022284997e-07,0.09760128,8.8262465e-07,-7.263116e-07,-1.8452658e-16
1135,1.1350004996011057e-07,0.09760129,1.1180044e-06,6.197232e-08,-1.8452652000000002e-16
1136,1.1360016238288226e-07,0.097601384,8.4829844e-07,8.286347e-07,-1.8452652000000002e-16
1137,1.1370012718288197e-07,0.09760129,3.2646497e-07,1.2929879e-06,-1.8452645e-16
1138,1.1380004821540877e-07,0.09760119,-3.4727685e-07,1.2407029e-06,-1.8452625000000002e-16
1139,1.1390013579753113e-07,0.09760127,-8.0283127e-07,8.052977e-07,-1.8452662e-16
1140,1.1400001083718407e-07,0.09760126,-9.773032e-07,6.979691e-08,-1.8452674e-16
1141,1.1410014950635409e-07,0.09760124,-8.3572604e-07,-6.3036845e-07,-1.845268e-16
1142,1.1420000528811297e-07,0.097601265,-4.0763948e-07,-1.1725098e-06,-1.8452656000000002e-16
1143,1.1430010863261865e-07,0.09760127,1.9549148e-07,-1.2471779e-06,-1.8452682000000002e-16
1144,1.1440005571606097e-07,0.09760134,8.3745215e-07,-8.80248e-07,-1.8452687e-16
1145,1.1450004903263069e-07,0.097601324,1.1136138e-06,-1.1729309e-07,-1.8452686e-16
1146,1.1460004320070867e-07,0.09760132,9.855409e-07,6.769898e-07,-1.8452699e-16
1147,1.1470007648787373e-07,0.09760137,4.2177788e-07,1.2123737e-06,-1.8452688e-16
1148,1.1480012845196529e-07,0.09760138,-1.5906069e-07,1.2966707e-06,-1.8452668000000002e-16
1149,1.1490010978106745e-07,0.09760121,-6.862098e-07,9.142072e-07,-1.8452674e-16
1150,1.150000551445545e-07,0.097601146,-9.3480486e-07,2.7258224e-07,-1.8452667000000002e-16
1151,1.151001182498486e-07,0.09760129,-9.1824404e-07,-5.0555724e-07,-1.8452663000000003e-16
1152,1.1520014247014298e-07,0.0976013,-5.20524e-07,-1.0614245e-06,-1.8452671000000001e-16
1153,1.1530015124411088e-07,0.097601235,1.004496e-07,-1.297101e-06,-1.8452668000000002e-16
1154,1.1540016044755205e-07,0.09760124,7.0889416e-07,-9.750611e-07,-1.8452646e-16
1155,1.1550012752077779e-07,0.09760135,1.0946069e-06,-3.0631517e-07,-1.8452629000000002e-16
1156,1.1560004409502237e-07,0.097601384,1.0056245e-06,5.248009e-07,-1.845263e-16
1157,1.1570005543183035e-07,0.09760131,5.971896e-07,1.1130094e-06,-1.8452652000000002e-16
1158,1.1580006642489129e-07,0.09760128,-6.8810984e-08,1.3001794e-06,-1.8452667000000002e-16
1159,1.1590016252171777e-07,0.09760129,-5.784023e-07,1.0354156e-06,-1.845265e-16
1160,1.1600016100081337e-07,0.09760132,-9.2812326e-07,4.1964336e-07,-1.8452637000000003e-16
1161,1.1610008816677519e-07,0.097601265,-9.279169e-07,-3.119882e-07,-1.8452648e-16
1162,1.1620001246213697e-07,0.09760124,-6.761671e-07,-9.850851e-07,-1.8452676e-16
1163,1.1630010130675084e-07,0.09760129,-8.146141e-08,-1.2658594e-06,-1.8452668000000002e-16
1164,1.1640005870894e-07,0.097601265,5.993935e-07,-1.105263e-06,-1.8452663000000003e-16
1165,1.1650001029455057e-07,0.09760122,1.0282686e-06,-4.4757394e-07,-1.8452652000000002e-16
1166,1.166000786884531e-07,0.09760133,1.0428225e-06,3.347988e-07,-1.8452645e-16
1167,1.167001109846914e-07,0.09760144,6.379728e-07,1.0205429e-06,-1.8452643000000001e-16
1168,1.1680008917635295e-07,0.09760136,1.1032542e-07,1.2840308e-06,-1.8452645e-16
1169,1.1690001749837033e-07,0.09760123,-4.8411556e-07,1.131268e-06,-1.8452648e-16
1170,1.170000888189773e-07,0.097601295,-8.6353936e-07,5.897143e-07,-1.8452656000000002e-16
1171,1.1710016789987064e-07,0.0976013,-1.0242815e-06,-1.6125512e-07,-1.8452667000000002e-16
1172,1.1720005314335013e-07,0.09760122,-7.407949e-07,-8.558685e-07,-1.8452643000000001e-16
1173,1.1730004619996909e-07,0.09760117,-2.0816933e-07,-1.2748352e-06,-1.8452615000000002e-16
1174,1.1740014494030925e-07,0.097601235,4.7363648e-07,-1.154829e-06,-1.8452626000000002e-16
1175,1.1750004237329441e-07,0.09760135,9.607954e-07,-6.3149764e-07,-1.8452642000000002e-16
1176,1.1760002978844061e-07,0.09760136,1.0923197e-06,1.9638439e-07,-1.8452658e-16
1177,1.1770008570126319e-07,0.0976013,7.833645e-07,8.721965e-07,-1.8452643000000001e-16
1178,1.1780009207104809e-07,0.0976013,2.1467504e-07,1.2759206e-06,-1.845264e-16
1179,1.1790012957203283e-07,0.09760135,-3.2609296e-07,1.1877527e-06,-1.8452668000000002e-16
1180,1.1800005001299161e-07,0.097601295,-7.9444715e-07,7.440258e-07,-1.8452683000000002e-16
1181,1.1810005683852517e-07,0.097601265,-9.653633e-07,1.1996493e-08,-1.8452674e-16
1182,1.1820011104917687e-07,0.09760135,-8.743346e-07,-7.317037e-07,-1.8452684000000001e-16
1183,1.183001268113267e-07,0.097601295,-3.1018843e-07,-1.2168287e-06,-1.8452674e-16
1184,1.1840010121666033e-07,0.09760119,3.5269397e-07,-1.2489116e-06,-1.8452658e-16
1185,1.185000791681272e-07,0.09760121,9.336407e-07,-7.489493e-07,-1.8452662e-16
1186,1.1860004670559467e-07,0.09760132,1.0712365e-06,-9.2787245e-09,-1.8452659e-16
1187,1.1870004817871577e-07,0.097601354,8.6419504e-07,7.630021e-07,-1.8452668000000002e-16
1188,1.1880013468847518e-07,0.09760129,3.960049e-07,1.1945998e-06,-1.8452676e-16
1189,1.1890004501120449e-07,0.09760131,-2.0619747e-07,1.2731646e-06,-1.845267e-16
1190,1.190000720300709e-07,0.09760137,-7.046303e-07,8.733492e-07,-1.8452663000000003e-16
1191,1.191000076683478e-07,0.09760136,-1.0175856e-06,2.045322e-07,-1.8452646e-16
1192,1.1920005441225115e-07,0.09760124,-9.074627e-07,-5.9884843e-07,-1.8452647e-16
1193,1.1930004629103946e-07,0.09760119,-4.942679e-07,-1.1669034e-06,-1.8452671000000001e-16
1194,1.1940002817598657e-07,0.09760126,2.1667209e-07,-1.2852639e-06,-1.8452666000000002e-16
1195,1.1950017058045517e-07,0.09760127,7.928522e-07,-9.0352495e-07,-1.845264e-16
1196,1.1960003524850444e-07,0.097601295,1.0839855e-06,-1.6537051e-07,-1.8452663000000003e-16
1197,1.1970013488486954e-07,0.09760131,9.1509514e-07,5.834988e-07,-1.8452676e-16
1198,1.198000810959879e-07,0.09760135,4.893507e-07,1.154658e-06,-1.8452678000000003e-16
1199,1.199000441341907e-07,0.09760131,-7.341214e-08,1.275908e-06,-1.845266e-16
1200,1.200000276880593e-07,0.09760127,-6.1057267e-07,1.025381e-06,-1.8452672e-16
1201,1.2010010475260357e-07,0.09760135,-9.901338e-07,3.5588144e-07,-1.8452682000000002e-16
1202,1.2020014244082688e-07,0.09760138,-1.0273773e-06,-4.1569498e-07,-1.8452675e-16
1203,1.2030007984593006e-07,0.097601235,-5.9274583e-07,-1.0911449e-06,-1.8452672e-16
1204,1.2040015279977061e-07,0.09760117,5.1938272e-08,-1.3035473e-06,-1.8452674e-16
1205,1.205000784405734e-07,0.097601265,7.0979183e-07,-1.0224093e-06,-1.8452664000000003e-16
1206,1.2060015580562065e-07,0.09760129,1.0029952e-06,-3.4840016e-07,-1.8452684000000001e-16
1207,1.207000616780911e-07,0.097601205,1.0029199e-06,4.3168092e-07,-1.8452678000000003e-16
1208,1.2080014468132441e-07,0.09760123,6.074716e-07,1.0285117e-06,-1.8452671000000001e-16
1209,1.2090003269277262e-07,0.0976013,9.6746e-08,1.3088194e-06,-1.845267e-16
1210,1.2100005102874738e-07,0.0976014,-5.0181757e-07,1.1117346e-06,-1.8452674e-16
1211,1.2110015522075698e-07,0.09760139,-9.261333e-07,5.601338e-07,-1.8452676e-16
1212,1.21200179358842e-07,0.097601295,-1.0296407e-06,-2.6891072e-07,-1.8452654000000002e-16
1213,1.213001715768869e-07,0.09760129,-7.305092e-07,-9.582774e-07,-1.8452625000000002e-16
1214,1.2140014563017177e-07,0.09760131,-6.2900575e-08,-1.3184298e-06,-1.8452645e-16
1215,1.2150002711621296e-07,0.097601205,5.834647e-07,-1.1149796e-06,-1.8452655000000002e-16
1216,1.2160008831673858e-07,0.0976012,1.0168247e-06,-5.2454607e-07,-1.8452674e-16
1217,1.2170011576403577e-07,0.097601324,1.0029129e-06,2.5317792e-07,-1.8452663000000003e-16
1218,1.2180010929037522e-07,0.09760124,7.564911e-07,9.2249303e-07,-1.845267e-16
1219,1.2190010166132748e-07,0.09760119,2.3202918e-07,1.2717477e-06,-1.8452675e-16
1220,1.220000572902179e-07,0.0976013,-3.4226963e-07,1.219474e-06,-1.8452667000000002e-16
1221,1.2210009187440662e-07,0.09760138,-8.7899866e-07,6.978728e-07,-1.8452664000000003e-16
1222,1.222000337103045e-07,0.097601324,-1.058109e-06,-6.013e-08,-1.8452667000000002e-16
1223,1.2230006418291496e-07,0.0976013,-8.1044664e-07,-8.5778385e-07,-1.8452654000000002e-16
1224,1.2240005677603536e-07,0.097601295,-2.12201e-07,-1.2574505e-06,-1.8452664000000003e-16
1225,1.225000002538934e-07,0.09760135,4.5044484e-07,-1.2061843e-06,-1.8452645e-16
1226,1.2260017368384484e-07,0.09760133,8.96123e-07,-6.5869693e-07,-1.8452648e-16
1227,1.2270006824934976e-07,0.09760117,1.0397482e-06,5.9052624e-08,-1.8452666000000002e-16
1228,1.228000419805906e-07,0.09760113,7.988232e-07,7.7927973e-07,-1.8452672e-16
1229,1.2290008544323817e-07,0.097601265,3.741799e-07,1.2193154e-06,-1.8452678000000003e-16
1230,1.2300003898553502e-07,0.09760129,-2.4464583e-07,1.2662778e-06,-1.8452635e-16
1231,1.231000098045476e-07,0.097601265,-7.681845e-07,8.5973267e-07,-1.8452633e-16
1232,1.232001545562427e-07,0.09760139,-1.0946148e-06,9.9405774e-08,-1.8452648e-16
1233,1.2330000793422456e-07,0.09760141,-9.0849534e-07,-6.7953823e-07,-1.845266e-16
1234,1.2340002020698566e-07,0.09760129,-3.764793e-07,-1.2211825e-06,-1.845268e-16
1235,1.2350006777238864e-07,0.09760129,3.0875862e-07,-1.2287561e-06,-1.8452672e-16
1236,1.2360006603864754e-07,0.097601295,8.070879e-07,-8.268218e-07,-1.8452688e-16
1237,1.237000876207641e-07,0.09760126,9.929638e-07,-9.4135544e-08,-1.8452695000000002e-16
1238,1.2380006653886477e-07,0.09760118,8.986418e-07,6.0456574e-07,-1.8452691000000003e-16
1239,1.2390000152127786e-07,0.09760115,4.87428e-07,1.1604903e-06,-1.8452675e-16
1240,1.2400000464804552e-07,0.09760124,-7.874735e-08,1.2936415e-06,-1.8452687e-16
1241,1.2410008691501237e-07,0.097601324,-7.18828e-07,9.861444e-07,-1.8452679000000002e-16
1242,1.2420008840401244e-07,0.09760129,-1.0270513e-06,2.755792e-07,-1.8452683000000002e-16
1243,1.2430001241033313e-07,0.09760125,-9.855928e-07,-5.439758e-07,-1.8452663000000003e-16
1244,1.24400002871336e-07,0.09760138,-4.593482e-07,-1.1228709e-06,-1.8452676e-16
1245,1.245000241930795e-07,0.09760145,1.6561413e-07,-1.2715343e-06,-1.8452686e-16
1246,1.24600103659641e-07,0.09760133,7.415744e-07,-9.1014726e-07,-1.8452699e-16
1247,1.2470005288839084e-07,0.09760126,9.843598e-07,-2.8728655e-07,-1.84527e-16
1248,1.2480008480505528e-07,0.097601265,9.55377e-07,4.823557e-07,-1.8452668000000002e-16
1249,1.2490013254848e-07,0.09760121,6.2358765e-07,1.0457993e-06,-1.8452663000000003e-16
1250,1.2500009305328485e-07,0.097601146,5.78581e-08,1.3218278e-06,-1.8452688e-16
1251,1.251000001009247e-07,0.097601205,-5.5414074e-07,1.0724469e-06,-1.8452699e-16
1252,1.2520013306387874e-07,0.09760129,-1.0191394e-06,4.5147937e-07,-1.845269e-16
1253,1.2530012991651234e-07,0.09760131,-9.884841e-07,-3.8433566e-07,-1.8452687e-16
1254,1.2540011258592928e-07,0.09760133,-6.012144e-07,-1.0283641e-06,-1.8452693000000002e-16
1255,1.2550015878564248e-07,0.09760138,6.140474e-08,-1.2636439e-06,-1.8452695000000002e-16
1256,1.2560010377700377e-07,0.09760141,5.882682e-07,-1.0315858e-06,-1.84527e-16
1257,1.2570015575103092e-07,0.09760132,9.589787e-07,-4.30263e-07,-1.8452699e-16
1258,1.2580008567080842e-07,0.09760121,9.814653e-07,2.8286277e-07,-1.8452692000000002e-16
1259,1.259000339687865e-07,0.09760123,7.3791495e-07,9.648091e-07,-1.8452686e-16
1260,1.2600008151117908e-07,0.097601295,1.9600097e-07,1.2910049e-06,-1.845268e-16
1261,1.261000298138277e-07,0.097601235,-4.6785445e-07,1.2040786e-06,-1.8452675e-16
1262,1.2620016770159718e-07,0.09760115,-9.62817e-07,5.889955e-07,-1.8452687e-16
1263,1.2630016240253038e-07,0.097601235,-1.0703992e-06,-2.0118091e-07,-1.8452701e-16
1264,1.2640015531292925e-07,0.09760135,-6.9783755e-07,-9.3301634e-07,-1.8452693000000002e-16
1265,1.2650006147879417e-07,0.09760134,-1.2489998e-07,-1.2463294e-06,-1.8452687e-16
1266,1.2660004987913693e-07,0.097601354,4.953892e-07,-1.1225519e-06,-1.8452686e-16
1267,1.2670010454784209e-07,0.0976014,8.5470805e-07,-5.974955e-07,-1.8452682000000002e-16
1268,1.268000031660267e-07,0.09760138,1.0238904e-06,1.3375316e-07,-1.8452695000000002e-16
1269,1.2690000125740398e-07,0.09760129,8.049167e-07,8.2750273e-07,-1.8452692000000002e-16
1270,1.2700011711609586e-07,0.09760122,3.3518384e-07,1.289938e-06,-1.8452687e-16
1271,1.2710002010118694e-07,0.097601205,-3.590093e-07,1.2484809e-06,-1.8452682000000002e-16
1272,1.272001334310506e-07,0.09760118,-8.9445183e-07,7.7385283e-07,-1.8452692000000002e-16
1273,1.273000047172414e-07,0.09760115,-1.0710518e-06,-5.0433446e-08,-1.8452708000000002e-16
1274,1.274000820367488e-07,0.09760122,-8.1073216e-07,-7.798413e-07,-1.8452684000000001e-16
1275,1.27500149259704e-07,0.0976014,-2.3048023e-07,-1.2244082e-06,-1.8452693000000002e-16
1276,1.2760012473039506e-07,0.09760144,3.326498e-07,-1.1712312e-06,-1.8452684000000001e-16
1277,1.2770013787979e-07,0.09760134,8.2191343e-07,-7.536626e-07,-1.845267e-16
1278,1.2780010851848426e-07,0.09760131,9.982899e-07,-5.422795e-08,-1.8452666000000002e-16
1279,1.2790003707270134e-07,0.09760139,9.4106275e-07,6.9058206e-07,-1.8452674e-16
1280,1.280000146949138e-07,0.09760137,4.6985733e-07,1.2210523e-06,-1.8452678000000003e-16
1281,1.2810007221698193e-07,0.09760122,-1.7045373e-07,1.3331446e-06,-1.8452684000000001e-16
1282,1.282001189585368e-07,0.09760117,-8.119081e-07,8.955107e-07,-1.8452676e-16
1283,1.2830000340323796e-07,0.09760121,-1.0579895e-06,1.622891e-07,-1.8452671000000001e-16
1284,1.2840012139063632e-07,0.0976012,-8.6426553e-07,-6.568887e-07,-1.8452674e-16
1285,1.2850012600843878e-07,0.09760121,-3.702894e-07,-1.1366303e-06,-1.8452683000000002e-16
1286,1.2860013121259418e-07,0.097601295,2.2087109e-07,-1.2507702e-06,-1.8452687e-16
1287,1.287000686421665e-07,0.097601384,7.101882e-07,-8.79439e-07,-1.8452693000000002e-16
1288,1.2880004403349757e-07,0.09760137,1.038273e-06,-2.4276446e-07,-1.845268e-16
1289,1.289001614034527e-07,0.09760138,9.861482e-07,5.426711e-07,-1.8452674e-16
1290,1.2900012102632665e-07,0.09760139,6.253437e-07,1.1484541e-06,-1.8452683000000002e-16
1291,1.2910016868052412e-07,0.09760132,-7.411539e-08,1.3522167e-06,-1.8452695000000002e-16
1292,1.2920012332315685e-07,0.09760121,-6.7872566e-07,1.0417157e-06,-1.845269e-16
1293,1.2930013938852258e-07,0.097601086,-1.0592973e-06,3.118032e-07,-1.84527e-16
1294,1.294000673980586e-07,0.09760118,-9.3192875e-07,-4.649973e-07,-1.8452679000000002e-16
1295,1.2950007176784202e-07,0.09760134,-5.172519e-07,-1.0747389e-06,-1.8452678000000003e-16
1296,1.2960011618331584e-07,0.097601265,7.404364e-08,-1.2308492e-06,-1.845267e-16
1297,1.2970007499585484e-07,0.097601235,5.8942834e-07,-1.0243729e-06,-1.8452646e-16
1298,1.2980003183476925e-07,0.09760138,9.401483e-07,-4.023957e-07,-1.8452664000000003e-16
1299,1.2990005432575434e-07,0.097601436,1.0543047e-06,3.4295763e-07,-1.8452693000000002e-16
1300,1.300001077153581e-07,0.097601354,7.0998306e-07,1.0545951e-06,-1.845269e-16
1301,1.3010011997906642e-07,0.09760133,1.02629734e-07,1.3483107e-06,-1.8452676e-16
1302,1.3020005011777486e-07,0.09760132,-6.269298e-07,1.1487122e-06,-1.845269e-16
1303,1.303001362942731e-07,0.09760123,-9.809207e-07,5.0357943e-07,-1.8452696000000002e-16
1304,1.304000559595389e-07,0.09760123,-1.0050795e-06,-3.0141283e-07,-1.8452695000000002e-16
1305,1.305000233514606e-07,0.09760119,-6.2374494e-07,-9.363373e-07,-1.845268e-16
1306,1.306001714856045e-07,0.09760121,-1.1885655e-07,-1.255358e-06,-1.8452668000000002e-16
1307,1.307000398952131e-07,0.09760126,4.7236566e-07,-1.0944558e-06,-1.8452686e-16
1308,1.30800134590975e-07,0.09760124,9.1886653e-07,-6.040412e-07,-1.84527e-16
1309,1.309001295952656e-07,0.0976013,1.0697886e-06,1.9661786e-07,-1.8452703e-16
1310,1.3100004870667565e-07,0.09760149,8.4057746e-07,9.0750126e-07,-1.8452697000000002e-16
1311,1.311001639472491e-07,0.09760147,2.3915157e-07,1.3510875e-06,-1.8452697000000002e-16
1312,1.3120005188346165e-07,0.09760125,-4.359974e-07,1.2185304e-06,-1.845269e-16
1313,1.3130000164582786e-07,0.09760128,-9.545266e-07,6.643573e-07,-1.8452699e-16
1314,1.314000283978886e-07,0.09760131,-9.83742e-07,-1.2622131e-07,-1.845268e-16
1315,1.315001049516572e-07,0.09760121,-7.212956e-07,-8.131098e-07,-1.8452671000000001e-16
1316,1.3160009940079278e-07,0.09760119,-1.8799508e-07,-1.1924768e-06,-1.8452679000000002e-16
1317,1.317000031281047e-07,0.09760118,3.1974832e-07,-1.1837108e-06,-1.8452692000000002e-16
1318,1.3180008219995609e-07,0.09760126,8.552314e-07,-7.229912e-07,-1.8452676e-16
1319,1.3190003177710997e-07,0.097601324,1.0945884e-06,-1.48700465e-08,-1.8452678000000003e-16
1320,1.3200014999286389e-07,0.09760135,9.5120345e-07,7.955256e-07,-1.8452701e-16
1321,1.321001042031549e-07,0.097601324,3.7713824e-07,1.2598358e-06,-1.8452721000000002e-16
1322,1.322000174653619e-07,0.09760138,-3.2324334e-07,1.2952621e-06,-1.8452712000000001e-16
1323,1.3230004427960178e-07,0.09760134,-8.065138e-07,7.848118e-07,-1.8452695000000002e-16
1324,1.3240007227517466e-07,0.09760125,-1.0012621e-06,6.9416764e-08,-1.8452701e-16
1325,1.3250015016624074e-07,0.09760132,-7.821561e-07,-6.719884e-07,-1.8452711000000002e-16
1326,1.3260000909334598e-07,0.09760128,-3.8786465e-07,-1.1288986e-06,-1.8452713e-16
1327,1.327000302914451e-07,0.09760113,2.2249847e-07,-1.2188591e-06,-1.8452716e-16
1328,1.3280000354436286e-07,0.09760116,7.177991e-07,-8.822281e-07,-1.8452693000000002e-16
1329,1.3290015418268802e-07,0.0976013,1.0805514e-06,-1.701956e-07,-1.8452711000000002e-16
1330,1.330000287885391e-07,0.097601384,9.880578e-07,6.1550156e-07,-1.84527e-16
1331,1.3310002037667917e-07,0.09760134,5.259801e-07,1.2297169e-06,-1.8452717e-16
1332,1.3320016452157945e-07,0.09760132,-1.9643498e-07,1.303493e-06,-1.8452695000000002e-16
1333,1.3330000536769814e-07,0.09760138,-7.787042e-07,9.4448046e-07,-1.8452686e-16
1334,1.334001453419779e-07,0.09760139,-9.886028e-07,2.0496759e-07,-1.8452682000000002e-16
1335,1.335000534895608e-07,0.09760129,-8.721714e-07,-5.036999e-07,-1.8452695000000002e-16
1336,1.336000887803828e-07,0.09760119,-4.80916e-07,-1.073472e-06,-1.8452686e-16
1337,1.3370014506887705e-07,0.09760123,2.0018566e-08,-1.2417922e-06,-1.8452682000000002e-16
1338,1.338001565879906e-07,0.097601235,6.565291e-07,-9.945492e-07,-1.8452708000000002e-16
1339,1.3390005531033084e-07,0.09760123,1.0350922e-06,-3.425396e-07,-1.8452703e-16
1340,1.3400006811011168e-07,0.097601265,1.0704708e-06,4.8090897e-07,-1.8452692000000002e-16
1341,1.341000652630981e-07,0.09760132,5.8678233e-07,1.1170873e-06,-1.8452688e-16
1342,1.3420002805573246e-07,0.09760132,-3.9333564e-08,1.3458385e-06,-1.8452692000000002e-16
1343,1.3430000563008017e-07,0.097601265,-6.4380544e-07,1.0211298e-06,-1.845272e-16
1344,1.3440012914411985e-07,0.09760134,-9.397761e-07,4.0367712e-07,-1.8452713e-16
1345,1.3450008864647804e-07,0.0976014,-9.1344805e-07,-3.693492e-07,-1.8452697000000002e-16
1346,1.3460009745334774e-07,0.09760132,-5.987621e-07,-9.4227283e-07,-1.8452688e-16
